"year","time","rank","artist","album","song_title_clean","k_title","e_title","k_length","e_length","eng_label"
2021,50,73,"BE`O (비오)","쇼미더머니 10 Final","지나고 보면","지나고 보면","",6,0,0
2021,50,101,"조광일","쇼미더머니 10 Final","쿠키영상","쿠키영상","",4,0,0
2021,50,108,"온앤오프 (ONF)","6TH MINI ALBUM [Goosebumps]","Goosebumps","","Goosebumps",0,10,1
2021,50,119,"쿤타 (Koonta)","쇼미더머니 10 Final","타이밍","타이밍","",3,0,0
2021,50,127,"온유 (ONEW), 펀치 (Punch)","별 하나 (Way) - SM STATION","별 하나 (Way)","별 하나","",4,0,1
2021,50,130,"신용재, 벤","그 남자 그 여자 (REVIBE Vol.6)","그 남자 그 여자","그 남자 그 여자","",9,0,0
2021,50,139,"어반 자카파 (Urban Zakapa)","지금, 헤어지는 중입니다 OST Part.8","거리","거리","",2,0,0
2021,50,146,"먼데이 키즈 (Monday Kiz), 경서예지, 전건호, 차가을, 아샤트리, 이예은","동화 같은 우리의 크리스마스","동화 같은 우리의 크리스마스","동화 같은 우리의 크리스마스","",15,0,0
2021,50,149,"ATEEZ (에이티즈)","ZERO: FEVER EPILOGUE","멋 (The Real) (흥:興 Ver.)","멋","",1,0,1
2021,50,153,"팔로알토 (Paloalto), 기리보이, 다이나믹 듀오, 저스디스 (JUSTHIS), 릴보이 (lIlBOI), DJ Wegun","쇼미더머니 10 Final","+82","","",0,0,0
2021,50,165,"양정승, KCM & No Noo","Generation","밤하늘의 별을..","밤하늘의 별을","",7,0,0
2021,50,166,"폴킴","지리산 OST Part.9","늘 곁에서 지금처럼","늘 곁에서 지금처럼","",10,0,0
2021,50,167,"신예영","어떤가요","어떤가요","어떤가요","",4,0,0
2021,50,169,"베이식, 아넌딜라이트(Anandelight), Mudd the student, sokodomo","쇼미더머니 10 Final","고생이 많아","고생이 많아","",6,0,0
2021,50,171,"쿤타 (Koonta)","쇼미더머니 10 Final","Double Up","","Double Up",0,9,1
2021,50,188,"백지영","왜 사랑은 이렇게 아픔만 주고 (N번째 연애 X 백지영) OST","왜 사랑은 이렇게 아픔만 주고 (N번째 연애 X 백지영)","왜 사랑은 이렇게 아픔만 주고","",16,0,1
2021,51,1,"BE`O (비오)","Counting Stars","Counting Stars","","Counting Stars",0,14,1
2021,51,10,"다비치","매일 크리스마스 (Everyday Christmas)","매일 크리스마스 (Everyday Christmas)","매일 크리스마스","",8,0,1
2021,51,46,"MINO (송민호)","″TO INFINITY.″","탕!♡","탕","",1,0,0
2021,51,50,"존 박, 전미도","밤새 서로 미루다","밤새 서로 미루다","밤새 서로 미루다","",9,0,0
2021,51,55,"기리보이(Giriboy), 김유정","너의 밤,너의 별,너의 달","너의 밤,너의 별,너의 달","너의 밤 너의 별 너의 달","",14,0,0
2021,51,86,"NCT U","Universe - The 3rd Album","Universe (Let`s Play Ball)","","Universe",0,8,1
2021,51,90,"에일리 (Ailee), 휘인 (Whee In)","홀로 크리스마스","홀로 크리스마스","홀로 크리스마스","",8,0,0
2021,51,104,"이무진","지금, 헤어지는 중입니다 OST Part.9","그대 잠시 내게","그대 잠시 내게","",8,0,0
2021,51,108,"이세계 아이돌","RE : WIND","RE : WIND","","RE   WIND",0,9,1
2021,51,122,"윤하","Audition (Time2Rock)","기다리다","기다리다","",4,0,0
2021,51,125,"정승환","별","별 (Dear)","별","",1,0,1
2021,51,128,"런치","너를 생각해 (2022)","너를 생각해 (2022)","너를 생각해","",6,0,0
2021,51,131,"FTISLAND (FT아일랜드)","LOCK UP","말이 안 돼 (Unthinkable)","말이 안 돼","",6,0,1
2021,51,139,"호미들","GENERATION","GENERATION","","GENERATION",0,10,1
2021,51,156,"김현성","Soulmate","Heaven","","Heaven",0,6,1
2021,51,195,"NCT 2021","Universe - The 3rd Album","Beautiful","","Beautiful",0,9,1
2021,52,1,"BE`O (비오)","Counting Stars","Counting Stars","","Counting Stars",0,14,1
2021,52,10,"다비치","매일 크리스마스 (Everyday Christmas)","매일 크리스마스 (Everyday Christmas)","매일 크리스마스","",8,0,1
2021,52,13,"토요태","Still I Love You","Still I Love You","","Still I Love You",0,16,1
2021,52,19,"성시경, 박효신 (朴孝信), 이석훈, 서인국, 빅스 (VIXX)","Jelly Christmas 2012 Heart Project","크리스마스니까","크리스마스니까","",7,0,0
2021,52,42,"멜로망스(Melomance)","그게 더 편할 것 같아 (N번째 연애 X 멜로망스) OST","그게 더 편할 것 같아 (N번째 연애 X 멜로망스)","그게 더 편할 것 같아","",12,0,1
2021,52,102,"성시경","The Ballads","거리에서","거리에서","",4,0,0
2021,52,125,"성시경, 박효신 (朴孝信), 서인국, 빅스 (VIXX), 여동생","Jelly Christmas 2013","겨울 고백","겨울 고백","",5,0,0
2021,52,136,"다비치","D-MAKE","화이트","화이트","",3,0,0
2021,52,139,"베이식(Basick)","08베이식 REMIX","08베이식 REMIX","베이식","REMIX",3,5,1
2021,52,144,"민호 (MINHO)","Heartbreak","Heartbreak","","Heartbreak",0,10,1
2021,52,147,"XIA(준수)","옷소매 붉은 끝동 OST Part.7","네가 불어오는 이곳에서 난 여전히","네가 불어오는 이곳에서 난 여전히","",18,0,0
2021,52,153,"지아 (Zia)","눈꽃 (The Last MAKE:UP)","눈꽃","눈꽃","",2,0,0
2021,52,156,"케이윌 (K.Will)","12월 그날","12월 그날","월 그날","",4,0,0
2021,52,160,"성시경","1집 처음처럼","내게 오는 길","내게 오는 길","",7,0,0
2021,52,183,"소녀시대-태티서 (Girls’ Generation-TTS)","Dear Santa - X-Mas Special","Dear Santa","","Dear Santa",0,10,1
2021,52,189,"성시경","설강화 OST Part.1","곁에 있어준다면","곁에 있어준다면","",8,0,0
2021,52,197,"성시경","Melodie D Amour","넌 감동이었어","넌 감동이었어","",7,0,0
2021,52,199,"디셈버 (December)","사랑은 너와 별을 보는 것","사랑은 너와 별을 보는 것","사랑은 너와 별을 보는 것","",14,0,0
2022,1,1,"sokodomo","쇼미더머니 10 Episode 2","회전목마","회전목마","",4,0,0
2022,1,6,"이무진","눈이 오잖아","눈이 오잖아","눈이 오잖아","",6,0,0
2022,1,18,"아이유 (IU)","조각집","정거장","정거장","",3,0,0
2022,1,26,"아이유 (IU)","조각집","너","너","",1,0,0
2022,1,53,"전상근, 신예영","안녕 우린 헤어져야만 해","안녕 우린 헤어져야만 해","안녕 우린 헤어져야만 해","",13,0,0
2022,1,59,"김재환","THE LETTER","다 잊은 줄 알았어","다 잊은 줄 알았어","",10,0,0
2022,1,99,"자이언티(Zion.T)","선물을 고르며","선물을 고르며","선물을 고르며","",7,0,0
2022,1,105,"허각","너 없이 사는 게 (N번째 연애 X 허각) OST","너 없이 사는 게 (N번째 연애 X 허각)","너 없이 사는 게","",9,0,1
2022,1,118,"어쿠스틱 콜라보","연애의 발견 OST Part 4","묘해, 너와","묘해  너와","",6,0,0
2022,1,124,"마크툽 (Maktub)","Red Moon : Contact","달 속엔 그대가 있나요, 그대 안엔 달이 있는데 (Moon inside Thee)","달 속엔 그대가 있나요  그대 안엔 달이 있는데","",26,0,1
2022,1,134,"오마이걸 (OH MY GIRL)","Shark","Shark","","Shark",0,5,1
2022,1,177,"빈첸 (VINXEN), 오반 (OVAN), 박재정, 피아노맨, 임수","눈 (Prod. VAN.C)","눈","눈","",1,0,0
2022,1,197,"성시경","Melodie D Amour","넌 감동이었어","넌 감동이었어","",7,0,0
2022,2,1,"아이유 (IU)","조각집","겨울잠","겨울잠","",3,0,0
2022,2,8,"아이유 (IU)","조각집","드라마","드라마","",3,0,0
2022,2,18,"아이유 (IU)","조각집","정거장","정거장","",3,0,0
2022,2,20,"먼데이 키즈 (Monday Kiz)","흰눈","흰눈","흰눈","",2,0,0
2022,2,23,"아이유 (IU)","조각집","러브레터","러브레터","",4,0,0
2022,2,43,"이선희","옷소매 붉은 끝동 OST Part.8","그대 손 놓아요","그대 손 놓아요","",8,0,0
2022,2,66,"MC몽","20th Anniversary Edition `Dark Hole`","죽을 만큼 아파서)","죽을 만큼 아파서","",9,0,0
2022,2,116,"카더가든","그대와 잠든 나 사이에 (N번째 연애 X 카더가든) OST","그대와 잠든 나 사이에 (N번째 연애 X 카더가든)","그대와 잠든 나 사이에","",12,0,1
2022,2,122,"규현 (KYUHYUN)","사랑은 말로 표현하는게 아니래요 (규현 X soundtrack#1) OST","사랑은 말로 표현하는게 아니래요","사랑은 말로 표현하는게 아니래요","",17,0,0
2022,2,143,"MC몽","20th Anniversary Edition `Dark Hole`","Bubble Love","","Bubble Love",0,11,1
2022,2,147,"박재범","To Life","To Life","","To Life",0,7,1
2022,2,159,"릴러말즈 (Leellamarz)","VIOLINIST2","OUT OF MY SIGHT","","OUT OF MY SIGHT",0,15,1
2022,2,168,"호형호제(싱어게인2 30호 가수, 싱어게인2 33호 가수)","싱어게인2 - 무명가수전 Episode.4","박하사탕","박하사탕","",4,0,0
2022,2,174,"빅 아이즈(싱어게인2 37호 가수, 싱어게인2 48호 가수)","싱어게인2 - 무명가수전 Episode.4","점점","점점","",2,0,0
2022,2,200,"MC몽","20th Anniversary Edition `Dark Hole`","죽도록 사랑해","죽도록 사랑해","",7,0,0
2022,3,1,"김민석","취중고백","취중고백","취중고백","",4,0,0
2022,3,8,"aespa","Dreams Come True - SM STATION","Dreams Come True","","Dreams Come True",0,16,1
2022,3,91,"임영웅","사랑의 콜센타 PART60","잊었니","잊었니","",3,0,0
2022,3,94,"양요섭","그 해 우리는 OST Part.9","아직도 좋아해","아직도 좋아해","",7,0,0
2022,3,102,"래원 (Layone), 이영지","꽃말","프리지아","프리지아","",4,0,0
2022,3,114,"ENHYPEN","DIMENSION : ANSWER","Blessed-Cursed","","Blessed Cursed",0,14,1
2022,3,123,"2am","1초 1분 1시간 (사귄 건 아닌데 X 2am) OST","1초 1분 1시간 (사귄 건 아닌데 X 2am)","초  분  시간","",8,0,1
2022,3,159,"하성운","그 해 우리는 OST Part.3","티격태격","티격태격","",4,0,0
2022,3,182,"이영지, 래원 (Layone)","꽃말","아네모네","아네모네","",4,0,0
2022,4,1,"김민석","취중고백","취중고백","취중고백","",4,0,0
2022,4,8,"aespa","Dreams Come True - SM STATION","Dreams Come True","","Dreams Come True",0,16,1
2022,4,18,"V","그 해 우리는 OST Part.5","Christmas Tree","","Christmas Tree",0,14,1
2022,4,30,"김나영","그 해 우리는 OST Part.4","이별후회","이별후회","",4,0,0
2022,4,57,"프로미스나인 (fromis_9)","Midnight Guest","DM","","DM",0,2,1
2022,4,65,"휘인 (Whee In)","WHEE","오묘해","오묘해","",3,0,0
2022,4,66,"기리보이(Giriboy)","눈이 오던 날","눈이 오던 날","눈이 오던 날","",7,0,0
2022,4,77,"진진&라키(ASTRO)","Restore","숨 좀 쉬자","숨 좀 쉬자","",6,0,0
2022,4,98,"장범준","그 해 우리는 OST Part.10","행복하게 해줄게","행복하게 해줄게","",8,0,0
2022,4,122,"윤하","Audition (Time2Rock)","기다리다","기다리다","",4,0,0
2022,4,132,"뱀뱀 (BamBam)","B","Slow Mo","","Slow Mo",0,7,1
2022,4,156,"왁스 (Wax)","보고 싶은 사람이 있어요 (아는 여자애 X 왁스) OST","보고 싶은 사람이 있어요 (아는 여자애 X 왁스)","보고 싶은 사람이 있어요","",13,0,1
2022,4,159,"에픽하이 (EPIK HIGH)","Pieces, Part One","우산","우산","",2,0,0
2022,4,161,"윤하","3rd Album Part B - Growing Season","오늘 헤어졌어요","오늘 헤어졌어요","",8,0,0
2022,4,164,"써니힐 (Sunny Hill)","Antique Romance","Goodbye To Romance","","Goodbye To Romance",0,18,1
2022,4,172,"린 (LYn)","평생","평생","평생","",2,0,0
2022,5,1,"김민석","취중고백","취중고백","취중고백","",4,0,0
2022,5,21,"비비(BIBI)","그 해 우리는 OST Part.2","우리가 헤어져야 했던 이유","우리가 헤어져야 했던 이유","",14,0,0
2022,5,23,"10cm","그 해 우리는 OST Part.1","서랍","서랍","",2,0,0
2022,5,24,"이승윤","그 해 우리는 OST Part.7","언덕나무","언덕나무","",4,0,0
2022,5,37,"샘김","그 해 우리는 OST Part.8","여름비","여름비","",3,0,0
2022,5,71,"MC몽, 소유 (SOYOU)","X by X [ 꿈 ]","깨우지 마","깨우지 마","",5,0,0
2022,5,92,"규현 (KYUHYUN)","Love Story (4 Season Project 季) - The 4th Mini Album","연애소설 (Love Story)","연애소설","",4,0,1
2022,5,98,"펜타곤 (PENTAGON)","IN:VITE U","Feelin` Like","","Feelin  Like",0,12,1
2022,5,111,"다비치","소녀 같은 맘을 가진 그댈 생각하면 아파요 (다비치 X soundtrack#1) OST","소녀 같은 맘을 가진 그댈 생각하면 아파요","소녀 같은 맘을 가진 그댈 생각하면 아파요","",23,0,0
2022,5,115,"싱어게인2 33호 가수","싱어게인2 - 무명가수전 Episode.7","한숨","한숨","",2,0,0
2022,5,119,"에일리 (Ailee)","Nobody else (상수리나무 아래 X 에일리) OST","Nobody else (상수리나무 아래 X 에일리)","","Nobody else",0,11,1
2022,5,130,"아이유 (IU), 강승원","강승원 이집 PART.3 - Mother Nature (H₂O)","Mother Nature (H₂O)","","Mother Nature",0,13,1
2022,5,145,"성시경","다시 꿈꾸고 싶다","두 사람","두 사람","",4,0,0
2022,5,152,"Def.","LOVE.","SUNSET WITH YOU","","SUNSET WITH YOU",0,15,1
2022,5,165,"Wanna One (워너원)","B-Side","Beautiful (Part.3)","","Beautiful",0,9,1
2022,6,1,"김민석","취중고백","취중고백","취중고백","",4,0,0
2022,6,4,"GOT the beat","Step Back","Step Back","","Step Back",0,9,1
2022,6,23,"마크 (MARK)","Child - SM STATION : NCT LAB","Child","","Child",0,5,1
2022,6,36,"이예준","사랑이 아니었다고 말하지 마요","사랑이 아니었다고 말하지 마요","사랑이 아니었다고 말하지 마요","",16,0,0
2022,6,67,"ASH ISLAND","Because","Because","","Because",0,7,1
2022,6,69,"TOIL","Between Sat & Sun","검정색하트","검정색하트","",5,0,0
2022,6,80,"임영웅","사랑의 콜센타 PART62","그대라는 사치","그대라는 사치","",7,0,0
2022,6,101,"김기태","싱어게인2 - 무명가수전 Episode.5","너무 아픈 사랑은 사랑이 아니었음을","너무 아픈 사랑은 사랑이 아니었음을","",19,0,0
2022,6,107,"싱어게인2 33호 가수","싱어게인2 - 무명가수전 Episode.8","제발","제발","",2,0,0
2022,6,109,"TOIL","Between Sat & Sun","다시 걸을 때","다시 걸을 때","",7,0,0
2022,6,185,"마마돌 (M.M.D)","엄마는 아이돌","우아힙 (WooAh HIP)","우아힙","",3,0,1
2022,6,200,"김종국","My Love (김종국 X soundtrack#1) OST","My Love","","My Love",0,7,1
2022,7,1,"김민석","취중고백","취중고백","취중고백","",4,0,0
2022,7,2,"IVE (아이브)","ELEVEN","ELEVEN","","ELEVEN",0,6,1
2022,7,4,"GOT the beat","Step Back","Step Back","","Step Back",0,9,1
2022,7,5,"탑현","호랑수월가","호랑수월가","호랑수월가","",5,0,0
2022,7,8,"태연 (TAEYEON)","Can`t Control Myself","Can`t Control Myself","","Can t Control Myself",0,20,1
2022,7,26,"먼데이 키즈 (Monday Kiz)","너 아니면 안돼","너 아니면 안돼","너 아니면 안돼","",8,0,0
2022,7,58,"선예, 임슬옹","대낮에 한 이별","대낮에 한 이별","대낮에 한 이별","",8,0,0
2022,7,63,"쿠기 (Coogie)","RE:UP","Good Night","","Good Night",0,10,1
2022,7,75,"Kep1er (케플러)","FIRST IMPACT","WA DA DA","","WA DA DA",0,8,1
2022,7,98,"영탁","전복 먹으러 갈래","전복 먹으러 갈래","전복 먹으러 갈래","",9,0,0
2022,7,108,"잠골버스","못해준 게 많아서","못해준 게 많아서","못해준 게 많아서","",9,0,0
2022,7,112,"ENHYPEN","DIMENSION : ANSWER","Polaroid Love","","Polaroid Love",0,13,1
2022,7,127,"박재정","한 걸음","한 걸음","한 걸음","",4,0,0
2022,7,130,"바이브, 소향","사랑하는 척 (REVIBE Vol.7)","사랑하는 척","사랑하는 척","",6,0,0
2022,7,150,"이찬원","[Vol.123] 유희열의 스케치북 With you : 여든번째 목소리 `유스케 X 이찬원`","모든 날, 모든 순간","모든 날  모든 순간","",11,0,0
2022,7,159,"김재환","나에게 말해요 (김재환 X soundtrack#1) OST","나에게 말해요","나에게 말해요","",7,0,0
2022,7,162,"원필 (DAY6)","Pilmography","안녕, 잘 가","안녕  잘 가","",7,0,0
2022,7,178,"피아노맨","사랑한다는 말로는","사랑한다는 말로는)","사랑한다는 말로는","",9,0,0
2022,8,1,"태연 (TAEYEON)","INVU - The 3rd Album","INVU","","INVU",0,4,1
2022,8,22,"노을","이별을 말하는","잊을 수 있을까","잊을 수 있을까","",8,0,0
2022,8,24,"에픽하이 (EPIK HIGH)","Epik High Is Here 下","그래서 그래","그래서 그래","",6,0,0
2022,8,41,"태연 (TAEYEON)","INVU - The 3rd Album","그런 밤 (Some Nights)","그런 밤","",4,0,1
2022,8,55,"에이핑크 (Apink)","HORN","Dilemma","","Dilemma",0,7,1
2022,8,68,"정국","Stay Alive (Prod. SUGA of BTS) OST","Stay Alive","","Stay Alive",0,10,1
2022,8,69,"TREASURE (트레저)","THE SECOND STEP : CHAPTER ONE","직진 (JIKJIN)","직진","",2,0,1
2022,8,80,"태연 (TAEYEON)","INVU - The 3rd Album","어른아이 (Toddler)","어른아이","",4,0,1
2022,8,87,"태연 (TAEYEON)","INVU - The 3rd Album","Set Myself On Fire","","Set Myself On Fire",0,18,1
2022,8,95,"태연 (TAEYEON)","INVU - The 3rd Album","Timeless","","Timeless",0,8,1
2022,8,96,"빅마마 (BigMama)","Born (本)","아무렇지 않은 척","아무렇지 않은 척","",9,0,0
2022,8,102,"태연 (TAEYEON)","INVU - The 3rd Album","Siren","","Siren",0,5,1
2022,8,107,"태연 (TAEYEON)","INVU - The 3rd Album","품 (Heart)","품","",1,0,1
2022,8,109,"태연 (TAEYEON)","INVU - The 3rd Album","Cold As Hell","","Cold As Hell",0,12,1
2022,8,111,"태연 (TAEYEON)","INVU - The 3rd Album","You Better Not","","You Better Not",0,14,1
2022,8,112,"태연 (TAEYEON)","INVU - The 3rd Album","No Love Again","","No Love Again",0,13,1
2022,8,115,"태연 (TAEYEON)","INVU - The 3rd Album","Ending Credits","","Ending Credits",0,14,1
2022,8,117,"수지","Satellite","Satellite","","Satellite",0,9,1
2022,8,172,"에일리 (Ailee)","슬픈 연극 (금혼령 X 에일리 (Ailee)) OST","슬픈 연극 (금혼령 X 에일리 (Ailee))","슬픈 연극","",5,0,1
2022,8,176,"에픽하이 (EPIK HIGH)","Epik High Is Here 下","Super Rare","","Super Rare",0,10,1
2022,9,1,"태연 (TAEYEON)","INVU - The 3rd Album","INVU","","INVU",0,4,1
2022,9,8,"YENA(최예나)","SMiLEY","SMILEY","","SMILEY",0,6,1
2022,9,10,"비투비 (BTOB)","Be Together","노래 (The Song)","노래","",2,0,1
2022,9,103,"비투비 (BTOB)","Be Together","봄이 피어나","봄이 피어나","",6,0,0
2022,9,105,"송하예","겨울비","겨울비","겨울비","",3,0,0
